Sample.ID,Lat,Long,Cropping.Season,Region,CO2,Humidity,PEV,Rainfall,Temp,Grain.As,Grain.Se,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Se,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Straw.Cu,Soil.As,Soil.Se,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.Cu,Soil.pH,Soil.Clay,SOM
23VINIF_42_#3,10.475737,105.021459,Winter season,South,418.945,80.931488,6.882568956,4.594759668,27.36671961,0.094867992,,3681.511826,1165.933405,19.30512697,20.2349407,2.357201868,0.813097749,,205.550487,1041.418413,1041.418413,552.869516,294.9069149,2.395881885,0.82,,6559.94,65.29,204.21,46.93,2050.45,3.33,4.87,7.037185126,4.94
23VINIF_43_#3,10.614306,105.020458,Winter season,South,418.945,81.1984394,6.184638219,4.47334423,27.38395747,0.079543008,,3624.243489,1247.971753,21.65914281,18.28106533,0.86098566,0.360616588,,185.3287596,1940.48309,1940.48309,740.7621547,171.8142188,0.999131942,0.39,0.9,6111.08,80.42,,98.1,1936.85,2.16,4.71,4.799520048,3.64
23VINIF_44_#3,10.65405,105.050185,Winter season,South,418.945,81.1984394,6.184638219,4.47334423,27.38395747,0.060706309,,3214.103991,1170.532748,18.13895208,29.44368464,1.733745287,0.676872908,0.064880605,106.1589523,826.3774062,826.3774062,394.6645296,146.5640923,1.972367727,12.98,4.17,75102.85,427.42,1480.72,88.09,27079.75,21.90,3.9,50.77461269,10.53
23VINIF_45_#3,9.903776,105.151026,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,0.100075195,,3529.042263,1530.136684,12.68977983,24.29259019,1.726427423,1.14025021,,168.8973682,771.2412875,771.2412875,248.8586111,444.1595025,1.225821362,10.82,,52643.77,277.36,1036.67,100.46,21766.12,12.10,3.24,29.29121264,8.84
23VINIF_46_#3,9.959235,105.157183,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,0.040384583,,3313.59298,1431.552263,13.89672691,22.09651047,1.765258544,0.52806667,,183.4848449,1043.163318,1043.163318,427.9530711,338.4396142,2.294861255,6.54,,54492.14,138.13,783.25,81.8,15359.5,11.08,3.42,15.40921355,6.89
23VINIF_47_#3,10.04263,105.22736,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.097352667,,3355.548517,1109.378172,13.42957466,23.31299168,1.015320863,1.02047258,,338.0785244,988.6449722,988.6449722,298.0823091,184.0864012,0.917014267,7.78,,75983.39,273.89,808.47,160.08,24039.98,16.98,3.46,36.58536585,10.14
23VINIF_48_#3,10.094896,105.280481,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.113631587,,3301.309646,1133.230954,28.1067206,33.48917869,2.765144469,0.39527458,,217.6439794,861.3974997,861.3974997,1742.380248,134.197017,1.848338747,8.9,1.17,87104.48,226.38,1044.61,222.77,25168.09,18.46,3.65,40.57971014,10.01
23VINIF_49_#3,10.189698,105.382561,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.022764031,,3504.84506,1433.719368,23.20667708,17.30230986,2.735086753,0.383836959,,363.6511173,662.6114742,662.6114742,1321.709637,184.1414779,2.409866631,6.98,,74234.92,255.15,786.55,166.16,21267.43,18.64,3.65,35.10595762,13.39
23VINIF_50_#3,10.090426,105.424551,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.086099172,,3670.880633,1185.950833,23.44265841,15.11245675,1.624234813,0.499403818,,165.0728528,909.9765832,909.9765832,542.416178,145.1658968,1.735202823,6.93,1.49,85530.99,220.68,1166.4,305.03,23954.15,17.12,3.68,38.71612839,8.71
23VINIF_51_#3,10.066757,105.540096,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.030042659,,3373.553958,1240.625317,19.98832591,15.1710032,1.201596658,0.596019039,,132.2360598,986.4555475,986.4555475,699.7648012,149.2893229,1.080838254,7.36,1.14,72774.29,257.58,703.06,348.22,24284.24,19.33,4.11,36.98150925,8.97
23VINIF_52_#3,10.073931,105.658261,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.042296698,,3235.521518,1142.315117,20.15736581,17.7952097,1.80588151,0.724587145,,255.3222225,1034.793634,1034.793634,818.7113963,194.9721559,2.269239127,8.41,,68765.22,196.65,1037.71,241.66,20902.51,20.72,3.72,31.68415792,12.09
,,,,,420.1775,,,,,0.211354806,,3042.75309,974.9410161,9.133281856,11.61138608,0.77111616,,,,,,,,,4.85,,24746.25,111.38,751.23,132.87,13606.54,11.95,3.57,10.73248726,4.485
23VINIF_54_#3,15.713339,108.448692,Winter season,South Central ,420.1775,83.03292405,4.670843123,4.753297839,25.8027906,0.097739755,,3024.027712,1160.838823,13.07905003,15.51929696,1.993353047,6.981878896,,71.9432529,1437.081551,1437.081551,210.0788298,261.7529387,0.882895791,4.59,,19768.45,212.36,393.22,43.86,8519.37,6.84,3.68,10.73248726,4.485
23VINIF_55_#3,15.531749,108.588907,Winter season,South Central ,420.1775,83.85520155,4.72637776,5.4525804,25.85335168,0.533938692,,3934.870859,1294.616234,16.78411544,17.76739661,0.975663759,6.795715924,,71.86248425,1428.535252,1428.535252,211.5769797,265.8448704,0.863093116,3.4,0.92,23484.3,280.54,661.54,112.88,11430.05,13.21,3.52,10.15695291,6.24
23VINIF_56_#3,15.614345,108.448861,Winter season,South Central ,420.1775,83.21356969,4.723526418,4.695337011,26.0468412,0.12509082,,2919.031006,1178.782057,32.33032076,19.55810662,1.874569622,0.61864058,,189.6521265,367.4125695,367.4125695,1040.436952,342.4725746,1.277062376,3.34,,30170.59,112.07,425.38,441,23719.98,32.90,4.36,15.20935345,4.095
23VINIF_57_#3,15.741377,108.367623,Winter season,South Central ,420.1775,83.03292405,4.670843123,4.753297839,25.8027906,0.141250992,,3519.981562,1254.944544,20.9650638,17.69261288,0.759991422,0.906381407,,74.11780575,310.7699604,310.7699604,756.9614661,129.6030741,1.981387173,1.58,1.73,35708.34,148.1,311.21,131.27,10777.91,8.61,4.23,18.05458362,6.63
23VINIF_58_#3,15.888889,108.266947,Winter season,South Central ,420.1775,83.88629769,4.582518197,4.995346517,25.90734532,0.182007209,,3120.450921,1239.075756,29.88009197,15.35772098,2.753018577,0.760290897,,79.64103376,1083.664245,1083.664245,502.0403817,266.3282351,0.506046493,13.15,4.64,67140.76,226.7,473.56,275.76,36230.16,29.17,3.89,19.39418175,7.41
23VINIF_59_#3,16.720269,107.305999,Winter season,North Central ,420.1775,86.05816931,5.457551829,4.698243515,26.13800779,0.253377441,,3375.485785,1209.422116,21.10122895,16.4062242,1.676991819,2.529653256,,115.0970407,787.8252921,787.8252921,714.9366371,282.8947934,1.246826598,5.95,,41148.33,188.92,441.2,104.88,14407.11,13.85,4.27,14.62975917,9.36
23VINIF_60_#3,16.688945,107.400473,Winter season,North Central ,420.1775,86.38745872,5.063717556,5.629081343,25.78195497,0.107969054,,3695.487434,1323.83292,17.32351625,22.60022286,1.078771183,0.491049553,0.192234697,108.843705,1391.03616,1391.03616,519.2707761,490.3935527,1.485000582,5.68,,34312.19,251.18,733.97,74.33,8182.61,13.12,4.01,6.976511744,18.135
23VINIF_61_#3,16.649486,107.47738,Winter season,North Central ,420.1775,86.38745872,5.063717556,5.629081343,25.78195497,0.127227161,,3203.093675,1142.728278,20.40369021,63.28077046,1.469323123,0.517184537,,88.19488496,1093.423395,1093.423395,636.0660972,291.0382426,0.989964284,1.8,,10161.23,168.86,463.52,47.97,3036.62,5.10,3.76,4.499550045,8.19
23VINIF_62_#3,16.587678,107.586524,Winter season,North Central ,420.1775,86.25817104,5.314153659,6.316585552,25.46104676,0.127578839,,4179.641339,1428.819186,15.39161805,22.20908773,1.570515946,1.15062337,,99.05738212,1329.915399,1329.915399,150.8705992,308.603993,1.023744456,1.43,0.1,8087.07,66.89,159.52,84.75,3964.59,3.96,3.7,4.077553468,3.12
23VINIF_63_#3,16.479074,107.624697,Winter season,North Central ,420.1775,85.59757091,6.053607894,6.309922467,25.44953766,0.135517123,,3338.844337,1367.425309,27.64216162,19.70619958,1.847214181,2.613545011,,110.3512919,896.6602125,896.6602125,911.4552991,366.5188959,1.293900176,13.75,4.81,57021.24,278.69,536.96,205.13,29703.27,26.67,3.78,9.919008099,9.165
23VINIF_64_#3,16.36799,107.732381,Winter season,North Central ,420.1775,83.80575528,5.07583756,5.692346602,25.82544518,0.102188165,,3369.831993,1134.173324,28.62095843,15.06753086,2.189573125,0.775274443,,155.0425559,817.7552544,817.7552544,1040.173861,247.1619771,2.391497513,9.06,,60066.91,420.05,837.18,162.11,25840.48,24.08,3.88,8.32,14.43
23VINIF_65_#3,16.275655,108.017398,Winter season,North Central ,420.1775,87.20489091,4.729389345,6.784015154,25.16463545,0.10708223,,3505.056471,1218.792799,25.66885593,17.48875585,1.046350539,0.436860307,,117.9281681,771.8348116,771.8348116,806.0809233,438.0279511,0.652860226,0.98,,15882.74,93.59,263.41,30.26,3134.21,3.48,3.68,4.279572043,5.265
23VINIF_66_#3,16.277175,107.938735,Winter season,North Central ,420.1775,87.20489091,4.729389345,6.784015154,25.16463545,0.059804044,,3753.551759,1234.270942,15.1937374,21.24676197,1.149727418,0.477145391,,76.3553506,1246.023758,1246.023758,451.5030972,427.1375628,0.869363223,1.81,1.38,15625.59,171.97,290.59,38.4,4291.66,4.82,4.02,5.256320576,7.41
23VINIF_67_#3,16.271691,107.872284,Winter season,North Central ,420.1775,87.20489091,4.729389345,6.784015154,25.16463545,0.164666478,0.014023351,3366.650369,1175.091734,29.33924745,12.07599843,2.990998011,0.582543065,,162.2615106,1017.090328,1017.090328,1302.109906,384.4728613,2.745755896,3.17,0.82,30570.76,255.92,314.96,100.56,10646.2,8.12,3.81,5.938812238,6.435
23VINIF_68_#3,16.33307,107.760293,Winter season,North Central ,420.1775,83.80575528,5.07583756,5.692346602,25.82544518,0.21945509,,3597.374247,1267.036096,14.57590906,12.5473955,1.60625843,1.358372455,,209.1321138,1152.748459,1152.748459,384.3320685,336.8961441,1.105368823,7.18,2.5,50260.77,288.59,713.76,92.69,14826.17,17.44,3.79,13.59728054,14.235
23VINIF_69_#3,16.419909,107.568311,Winter season,North Central ,420.1775,85.59757091,6.053607894,6.309922467,25.44953766,0.321467173,,4325.777845,1725.902192,22.10399079,18.02914127,1.40284902,3.483130596,,159.7919223,1196.456831,1196.456831,580.8011419,588.8630995,1.117006773,13.55,2.7,62215.15,400.46,473.25,250.52,34944.99,27.24,3.85,10.07596961,5.85
23VINIF_70_#3,16.499571,107.528553,Winter season,North Central ,420.1775,85.59757091,6.053607894,6.309922467,25.44953766,0.249678248,0.053759039,3998.202592,1274.314148,17.56804458,22.00415247,1.263927166,1.92801665,0.086705578,136.3602245,747.7296054,747.7296054,315.8153612,231.1012966,1.026106058,10.3,,59292.25,174.01,441.64,110.65,23304.97,16.60,3.85,23.07307808,4.485
23VINIF_71_#3,16.505578,107.493438,Winter season,North Central ,420.1775,86.25817104,5.314153659,6.316585552,25.46104676,0.200564341,,3461.55189,1168.70133,17.07729361,18.36612071,1.750834438,1.001100746,,78.56246728,1054.017863,1054.017863,390.1622358,224.8869437,1.234407827,3.5,,28276.45,223.62,412.88,79.1,9960.1,10.04,3.87,11.13888611,4.68
23VINIF_72_#3,16.596414,107.348624,Winter season,North Central ,420.1775,86.25817104,5.314153659,6.316585552,25.46104676,0.20853995,,3035.934479,1241.895102,19.29636605,10.52643676,3.648608113,2.395251038,,120.8053162,938.089547,938.089547,630.8164795,316.237832,2.033159311,8.98,4.13,71366.52,337.45,612.05,144.94,22154.49,21.29,4.15,9.359064094,9.75
23VINIF_73_#3,16.997621,107.054186,Winter season,North Central ,420.1775,84.76381478,6.087482154,4.315276296,25.47385398,0.259140644,,3797.168207,1317.260231,20.41078008,28.57264089,0.946286927,1.031683529,,100.1288749,1208.332445,1208.332445,447.9127738,449.4463199,0.54821409,4.88,,38034.03,159.72,378.39,89.4,15819.03,15.03,3.94,16.39836016,5.265
23VINIF_74_#3,16.648844,107.303293,Winter season,North Central ,420.1775,86.38745872,5.063717556,5.629081343,25.78195497,0.203798358,,3559.794424,1350.604973,21.0706507,25.06479803,1.734512425,1.898267066,,172.4324985,603.6753685,603.6753685,234.3388917,337.9966551,0.758775026,6.17,0.92,45809.47,241.6,305.92,94.97,14063.58,11.40,3.99,8.497450765,7.995
23VINIF_75_#3,16.789905,107.196593,Winter season,North Central ,420.1775,86.05816931,5.457551829,4.698243515,26.13800779,0.219608407,,3583.265198,1199.857116,24.23519654,19.74670762,0.529970095,1.94858563,,85.18692615,1113.612841,1113.612841,268.9289379,378.3190022,0.465436599,5.77,,40559.58,213.25,216.31,237.47,22706.73,16.90,3.97,11.93880612,4.095
23VINIF_76_#3,16.821302,107.125502,Winter season,North Central ,420.1775,85.46374588,5.431880059,4.401438645,25.67760249,0.189560776,,3674.370155,1362.92453,21.76648469,17.28413602,1.299828446,1.2471377,0.009191759,110.1213259,1310.376576,1310.376576,502.3858638,356.0116242,0.970650517,9.29,2.96,59944.15,273.46,517.07,112.27,32433.84,20.76,4.08,21.91780822,7.215
23VINIF_77_#3,16.973126,107.07654,Winter season,North Central ,420.1775,84.76381478,6.087482154,4.315276296,25.47385398,0.21987302,,2976.941841,1354.801587,13.54779706,25.02894024,1.872513193,1.547816114,,149.7031807,661.9500016,661.9500016,182.6180643,421.4155874,1.88764535,3.36,,19931.87,81.75,361.36,48.24,9148.31,8.51,4,9.797060882,4.29
23VINIF_78_#3,17.595311,106.526577,Winter season,North Central ,420.1775,84.73726688,6.258214125,4.20956268,24.5910938,0.156682946,,3170.290845,1152.959028,18.16218093,19.80409614,0.732815214,0.699126504,,642.3823012,1164.941522,1164.941522,425.41384,616.0254917,0.94392247,1.37,1.41,15306.15,113.38,78.25,36.43,5156.42,5.86,4.27,9.218156369,5.46
23VINIF_79_#3,17.688522,106.482139,Winter season,North Central ,420.1775,84.91432021,5.049453722,4.158820377,24.77592076,0.066218204,,3477.09027,1381.054793,11.74390243,26.67795339,0.403823943,0.313400886,,196.5638761,1365.730072,1365.730072,166.0301355,243.5817392,0.609029542,1.04,,10188.93,78.25,194.39,18.89,2950.1,3.67,4.6,6.278116565,2.925
23VINIF_80_#3,17.740681,106.441934,Winter season,North Central ,420.1775,84.43601687,4.882216338,4.027017855,24.87618007,0.088356542,,2665.055085,961.4408701,14.46200314,13.20596982,1.306854331,0.778117844,,102.1448701,771.8113873,771.8113873,513.9851383,231.6624007,1.328979836,3.9,2.46,17624.4,154.91,206.22,58.33,13210.84,7.66,5.24,10.6357457,3.315
23VINIF_81_#3,17.870201,106.42947,Winter season,North Central ,420.1775,83.41749294,5.200818638,3.834575976,24.94787165,0.218028825,,3105.176216,1227.389197,15.79531383,17.63381428,0.435105697,3.266729744,,103.3190501,1267.497748,1267.497748,379.4197516,487.4554319,0.765197573,6.16,0.63,36120.81,157.93,276.69,154.42,19608.51,11.30,4.1,15.71842816,6.045
23VINIF_82_#3,18.737665,105.7663,Winter season,North Central ,420.1775,78.87580298,4.307745408,3.736168725,24.87885026,0.124729615,,3579.333177,1343.360821,23.51765361,12.8595371,3.545766692,0.596098952,,222.8962657,371.0040654,371.0040654,440.5144539,479.8657001,3.269521637,13.92,2.19,42258.07,203.86,406.38,126.74,29344.95,19.37,4.29,16.99830017,1.755
23VINIF_83_#3,18.07633,106.331164,Winter season,North Central ,420.1775,82.51345534,5.580992435,3.700947,25.00920795,0.178493742,,3013.853507,1269.436961,12.21292423,17.07418339,2.991876753,0.432086859,,119.178856,685.8868275,685.8868275,256.3404334,274.7790123,2.398206518,1.2,,5630.56,69.26,,62.58,2457.08,3.06,4.24,2.179128349,2.145
23VINIF_84_#3,18.164875,106.282945,Winter season,North Central ,420.1775,81.67186219,5.326976389,3.920619967,25.11893685,0.112077307,0.120086519,2867.649506,1304.226232,28.99141607,16.19637814,3.311112529,0.691845087,,95.88389298,583.0569209,583.0569209,1139.92345,324.8006778,3.826180174,13.47,3.81,36619.75,143.64,107.7,187.99,27855.15,10.04,4.25,21.19788021,4.29
23VINIF_85_#3,18.220693,106.159966,Winter season,North Central ,420.1775,81.99776422,4.485466726,4.321260269,24.9804746,0.0472433,,2247.745806,1293.353159,24.68573277,18.75927513,2.884753817,0.283840787,,117.808093,422.7094334,422.7094334,1321.369758,192.1649639,2.707463132,1.35,,17866.25,101.05,78.46,251.36,6242.26,3.74,3.68,7.535478713,5.265
23VINIF_86_#3,18.365183,105.966901,Winter season,North Central ,420.1775,82.20881099,4.376480824,4.560725127,24.79216101,0.372390129,0.123043285,3517.335272,1231.737123,16.52122723,14.92142787,0.284638746,2.96711007,,156.2527083,1418.618343,1418.618343,164.5480621,540.7887087,0.511832231,11.67,0.42,37230.46,188.36,247.37,63.87,26252.83,8.99,4.11,16.75329868,6.825
23VINIF_87_#3,18.403048,105.910683,Winter season,North Central ,420.1775,81.44038321,4.325059979,4.38705922,24.84913261,,,2450.627458,1163.623969,21.21840868,40.52477298,3.120996538,0.185669467,,82.68615662,683.4087432,683.4087432,476.3670691,97.22521484,3.44146762,2.13,,9490.86,74.58,14.43,47.84,4262.48,3.65,3.95,4.819518048,4.29
23VINIF_88_#3,18.440907,105.794093,Winter season,North Central ,420.1775,81.44038321,4.325059979,4.38705922,24.84913261,0.249287236,,3646.257276,1342.045182,18.1003755,13.53862531,1.660460913,2.532487117,,142.3214993,1263.994966,1263.994966,482.0580982,327.1274463,1.491919013,7.5,2.66,35161.21,236.22,300.75,78.45,19314.76,9.08,3.61,14.87405038,9.75
23VINIF_89_#3,18.59135,105.736957,Winter season,North Central ,420.1775,81.29593509,4.27094661,4.280941696,24.48315998,0.211764242,,3016.298161,1166.046457,19.01319727,13.05905049,4.341853576,1.80136671,,68.41737177,541.1879168,541.1879168,548.5459666,114.5472852,1.536733246,12.57,1.1,41858.32,97.86,176.61,76.9,17090.08,6.76,3.65,18.46707305,8.19
23VINIF_90_#3,19.103155,105.601373,Winter season,North Central ,420.1775,76.0375548,5.885592875,3.784618391,24.30343448,0.312177448,,3351.460641,1122.175293,22.51778753,20.0589458,0.856208319,4.397336797,,97.94627802,1008.981299,1008.981299,397.7994004,157.5839157,0.713062559,7.13,,29425.99,388.45,219.75,304.76,21422.57,10.29,4.91,14.3942423,12.285
23VINIF_91_#3,19.13792,105.634245,Winter season,North Central ,420.1775,76.0375548,5.885592875,3.784618391,24.30343448,0.282487324,,3077.826075,1109.817086,22.93724318,21.70154206,1.158758954,4.045089316,,110.9062542,994.3344724,994.3344724,393.3547409,133.0562483,1.02168775,9.88,1.83,43594.03,334,259.52,556.88,27944.35,11.11,6.29,21.52,10.92
23VINIF_92_#3,19.179926,105.670434,Winter season,North Central ,420.1775,76.0375548,5.885592875,3.784618391,24.30343448,0.171259213,,3557.925804,1123.687836,26.97506343,20.72982516,1.931228937,1.918566862,,146.1651419,1139.488452,1139.488452,1040.950869,228.0428418,1.720467529,12.92,1.38,66322.61,336.11,299.32,1108.41,40705.75,16.58,5.33,33.38,11.115
23VINIF_93_#3,21.141389,105.481667,Winter season,North,420.16,77.91533704,5.346017102,4.921052333,23.80883648,0.172850659,,2100.436359,1405.784431,29.10073464,19.81838138,3.498949946,1.095272629,,331.7674992,460.2038935,460.2038935,1074.90944,319.786805,3.489621919,9.36,,61989.17,179.71,218.52,132.58,25664.22,18.64,4.37,31.52738904,12.09
23VINIF_94_#3,21.181667,105.441111,Winter season,North,420.16,77.91533704,5.346017102,4.921052333,23.80883648,0.307418335,,3623.961306,1414.527361,24.58146244,18.87409434,3.738290701,4.240759492,,148.9157874,1140.45316,1140.45316,878.1050189,315.0888642,3.461018603,9.85,0.67,44872.65,327.08,202.56,261.54,31427.47,21.67,4.63,20.85582883,7.995
23VINIF_95_#3,21.232222,105.390556,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.029485321,,3501.250321,1377.417735,35.07917925,20.90623254,4.906838242,0.383976358,,107.6209442,933.426651,933.426651,1698.506364,156.340811,5.681237582,9.01,,16725.52,199.75,74.93,134.1,17801.08,9.93,4.88,12.59874013,8.97
23VINIF_96_#3,21.285,105.401389,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.121476672,,2684.149013,1271.941779,27.36541621,24.77144768,4.128415939,0.974547363,,213.087719,641.8128124,641.8128124,993.3773451,260.2548909,4.695131701,15.21,3.49,49734.85,241.23,201.02,169.35,32535.78,22.44,4.19,18.58513189,9.75
23VINIF_97_#3,21.315278,105.355,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.237109021,,3031.218894,1093.287931,48.44165673,25.93303166,2.577365347,4.288762576,,263.7155031,1030.665016,1030.665016,1569.008649,251.8798045,2.768350546,17.65,2.1,74606.91,473.46,516.72,427.39,42572,43.76,4.59,27.52348591,7.995
23VINIF_98_#3,21.296111,105.295,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.131238311,,3029.161315,1151.051391,41.62229947,26.92699488,3.267378023,1.343126402,,140.7203273,1345.553849,1345.553849,1555.796877,180.114203,5.181788742,8.79,,37476.68,473.95,139.02,512.43,25953.51,23.70,5.23,17.68,2.145
23VINIF_99_#3,21.4175,105.520556,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.182888482,,3046.2698,1193.926153,22.08609793,20.48066213,2.402669001,2.115576129,,198.4107189,956.2044852,956.2044852,610.24137,179.8158284,2.829738518,16.73,3.48,60422.06,441.95,262.9,282.16,27583.56,27.68,4.25,21.35786421,4.875
23VINIF_100_#3,21.405278,105.608056,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.200678395,,3642.310779,1452.774766,35.60330129,31.10012232,3.96132701,1.417198306,,656.7136129,1601.251773,1601.251773,1077.99008,421.4097064,4.410117418,9.06,,33059.17,513.8,623.86,199.46,19155.59,15.19,4.25,12.19756049,4.485
23VINIF_101_#3,21.27,105.663333,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.107861045,,2917.726103,1249.864126,22.27255679,25.72514329,1.566079588,0.773445222,,256.9336795,841.3067321,841.3067321,802.2505148,264.5357744,3.887736184,5.83,,17653.76,596.17,416,411.47,12833.52,10.44,4.5,10.41167066,0.585
23VINIF_102_#3,19.828333,105.631111,Winter season,North,420.16,79.09051491,5.419526039,4.149448474,23.89689411,0.198298046,,3142.01042,1203.259347,22.95244791,18.70836229,1.493916693,1.88633711,,311.3577519,830.1793385,830.1793385,538.8551989,422.7691453,1.421133375,8.68,3.69,44012.33,294.87,748.11,149.43,20725.62,14.71,3.65,16.29837016,4.29
23VINIF_103_#3,19.666389,105.790278,Winter season,North,420.16,77.81895859,7.867438098,4.576944162,23.84442593,0.044121792,,2607.744675,1129.569348,30.52459838,19.17827421,1.709277132,0.5827864,,88.01318048,975.5351958,975.5351958,823.7153839,135.8277996,1.441948261,2.35,,12555.52,255.15,575.52,69.43,6897.43,5.90,4,5.955830918,4.485
23VINIF_104_#3,19.644444,105.804444,Winter season,North,420.16,77.81895859,7.867438098,4.576944162,23.84442593,0.113555359,0.053742509,2453.231861,1122.826522,32.62361596,20.6039474,3.444890887,0.558449461,,136.1018306,583.4952916,583.4952916,1658.602395,180.4186424,4.165465894,10.89,5.32,53695.73,327.6,887.8,152.55,25855.36,18.08,4.53,31.04447776,3.705
23VINIF_105_#3,19.726667,105.863056,Winter season,North,420.16,78.30109743,6.748024024,4.357309213,23.82847843,0.172849228,,3634.976868,1373.229019,12.48504057,39.94269611,0.889560783,4.461621853,,206.6055162,1347.28969,1347.28969,164.4788987,349.7514128,1.143622464,11.57,,36126.49,333.36,1192.96,209.06,24406.15,17.29,4.88,10.95780844,5.46
23VINIF_106_#3,19.866667,105.843611,Winter season,North,420.16,79.09051491,5.419526039,4.149448474,23.89689411,0.147407565,,3172.400243,1146.117254,22.41322513,45.44276544,1.835206771,2.042374751,,232.1050531,1331.82259,1331.82259,489.7118393,331.1638389,1.576092155,9.72,3.4,63633.4,578.43,907.62,204.62,27392.7,24.54,5.26,24.14792604,3.315
23VINIF_107_#3,19.933611,105.918056,Winter season,North,420.16,79.22505854,4.553310059,4.11612286,24.15340797,0.161716264,,3660.174476,1335.620043,15.54961686,18.66824603,3.416929306,1.02492416,,138.8387519,1451.810515,1451.810515,215.0621809,176.1847359,0.494359269,5.29,,23738.37,404.18,1095.25,95.52,10077.12,10.52,5.06,13.99720056,3.9
23VINIF_108_#3,20.027222,105.995278,Winter season,North,420.16,79.27705562,4.373083563,4.231263542,24.09990493,0.058464845,,3949.741595,1439.034738,34.17729115,29.42763633,3.823012543,0.813515584,,160.093334,1423.724054,1423.724054,1242.815183,374.859131,3.165102523,3.23,,14923.91,271.8,731.64,125.9,12054.12,10.69,4.38,9.718056389,3.51
23VINIF_109_#3,20.133333,106.099722,Winter season,North,420.16,79.50542749,4.826643191,4.243236034,24.08155451,0.292707459,,3317.811937,1252.76622,19.79267544,18.61853824,1.639351888,5.387406153,,444.1609271,1996.940717,1996.940717,1050.983876,459.2792229,1.458236617,19.22,4.66,73881.79,606.03,915.08,579.22,50211.91,35.61,4.9,31.82408796,5.46
23VINIF_110_#3,20.685,106.549722,Summer season,North,415.205,84.15003647,4.210866728,4.743268406,23.84740355,0.113553933,,3529.434818,1359.121637,20.89824938,23.10827487,2.875991915,1.783160474,,130.9307478,1299.07289,1299.07289,488.2944035,173.5933153,1.910690462,18.03,,66398.05,1015.14,1265.11,115.84,44620.05,32.50,4.38,31.984008,5.85
23VINIF_111_#3,20.621389,106.546111,Summer season,North,415.205,84.15003647,4.210866728,4.743268406,23.84740355,0.277742828,,3232.062628,1487.294203,15.6295595,17.15404213,0.594128679,4.769470545,,868.4912018,1343.58706,1343.58706,306.04027,903.9163576,1.38978396,18.84,0.41,65827.85,391.22,1257.37,266.63,40333.38,33.21,4.89,27.08645677,4.29
23VINIF_112_#3,20.528333,106.494722,Summer season,North,415.205,84.42346563,4.477410297,4.531240045,23.71900703,0.216948052,,3478.572299,1386.378441,23.57747105,20.68723928,2.230604299,2.696716126,,302.0692914,1500.821059,1500.821059,393.9011533,529.8019844,1.786814505,6.34,,18119.02,916.26,524.89,129.4,14002.04,11.43,4.41,9.6,5.07
23VINIF_113_#3,20.452778,106.386111,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.157261547,,3673.519443,1494.108678,36.36373835,19.10929251,3.027823821,1.364376629,,205.6456932,945.7618005,945.7618005,1064.781316,455.0516457,2.932804068,16.67,6.85,52736.46,378.77,965.27,308.36,39242.93,30.82,4.01,20.2779722,5.46
23VINIF_114_#3,20.408056,106.435556,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.207838133,,3639.918736,1467.979437,20.8407268,56.44725915,2.718891841,2.013289876,,855.6438696,1253.027345,1253.027345,478.6150662,1094.041016,2.331627015,16.53,,74906.96,656.6,1068.55,239.06,42455.93,37.71,4.45,32.48,8.19
23VINIF_115_#3,20.435833,106.418333,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.164569243,,3443.533419,1494.644167,25.77544056,18.96098941,1.527720403,2.195796571,,747.1534575,1324.063564,1324.063564,702.0914997,973.2003194,1.96055226,14.7,,59969.39,497.35,1006.72,428.12,41064.79,31.59,5.68,26.64,7.02
23VINIF_116_#3,20.421389,106.473611,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.16648917,,3070.272022,1128.748556,21.42629712,20.99695407,0.680357286,2.779285659,,520.5907672,1538.521787,1538.521787,505.5095444,567.2063988,1.082466051,15.31,,70621.35,361.07,1087.04,434.66,44236.13,35.47,4.7,21.93122751,6.435
