Lattitude,Longitude,Season.planted,Grain.As,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Soil.As,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.pH,Soil.SOM,Soil.Clay,Humidity,Potential.Evaporation,Rainfall,Temperature,CO2_average
21.4175,105.5206,0,0.083184781,2736.25392,910.7527465,21.83050162,28.74640462,2.5020396,1.929064329,210.6380964,2633.254057,1008.324975,608.4168608,228.1974312,19.31,54717.87,485.72,356.37,287.82,27805.98,4.09,4.875,21.35786421,80.76487,0.003725,0.002,23.8040475,420.16
21.4053,105.6081,0,0.009747497,2785.58528,1052.888343,31.31917096,22.70551801,3.537346745,1.339716112,805.8860639,3814.886013,1512.985098,1194.554338,501.0182481,12.69,32417.28,467.21,515.15,196.35,19346.73,4.18,4.485,12.19756049,80.999515,0.00618,0.002,23.38457,420.16
21.27,105.6633,0,0.073788437,2488.860547,903.5421661,21.21301653,16.01517035,1.534270164,0.615732592,266.8858791,1974.591704,1458.824031,848.9332283,312.6030533,8.32,16700.97,626.7,320.26,438.33,12797.24,4.21,0.585,10.41167066,80.52694,0.00353,0.002,23.741155,420.16
19.8283,105.6311,0,0.045028809,2608.06047,972.3434371,20.74934797,15.33707373,2.314622929,1.786278184,327.249024,1975.504521,1087.411353,578.0201452,489.6804607,13.06,44847.13,291.27,577.09,154.54,23179.88,3.85,4.29,16.29837016,81.54845,0.004215,0.001,24.339185,420.16
19.6664,105.7903,0,0.012693634,2468.223149,832.412491,30.26082176,19.25340743,1.767089017,0.340073755,39.3466088,941.5827923,1135.531984,707.6983191,121.3340898,4.46,13851.09,341.08,497.16,75.03,7476.12,4.02,4.485,5.955830918,81.5935275,0.00454,0.001,24.5188475,420.16
19.6444,105.8044,0,0.047963275,2165.965191,903.6400638,33.30454449,17.77689865,3.574259187,0.403673299,140.4259016,575.672536,1141.168288,1488.538138,180.8825464,16.1,63167.63,347.35,853.11,169.13,28405.47,4.23,3.705,31.04447776,78.757145,0.00454,0.00107,24.5188475,420.16
19.7267,105.8631,0,0.068509814,3157.785364,1105.784725,11.7107711,17.58542242,0.881079095,3.874173839,220.3568486,1364.092211,1610.036752,156.3797246,334.0877423,16.54,33585.69,348.74,1229.02,218.0,25751.84,4.81,5.46,10.95780844,78.757145,0.00454,0.00107,24.5188475,420.16
19.8667,105.8436,0,0.156541473,2846.501697,931.5736712,21.76237327,15.92675523,1.483950553,1.871196483,216.081214,1357.009713,1202.354541,445.1243692,303.7507624,12.43,57116.05,258.83,792.3,204.31,26704.36,5.42,3.315,24.14792604,81.06921,0.00437,0.001,24.3987325,420.16
19.9336,105.9181,0,0.131935552,3400.039727,1135.532387,16.52290284,14.26731475,0.681054144,0.876731654,136.6807407,1508.273725,808.3840501,199.0660271,178.4221898,8.24,23228.99,416.13,994.15,96.82,9805.96,5.05,3.9,13.99720056,82.0762375,0.0043075,0.001,24.17998,420.16
20.0272,105.9953,0,0.019634959,3111.506624,1112.996579,32.01516632,27.91451491,3.730940305,0.546055979,124.2232652,1416.693402,1630.853258,1066.309269,319.9313219,6.03,18644.57,280.0,740.72,151.1,13228.89,4.3,3.51,9.718056389,80.282495,0.0042525,0.00082,23.9788475,420.16
20.1333,106.0997,0,0.194213958,3041.609378,1066.407849,19.81299717,20.53845197,1.788369604,4.82384893,468.3563142,2016.839913,1002.352691,926.1578464,414.8365407,27.15,80963.11,587.64,996.96,595.95,50656.11,4.92,5.46,31.82408796,82.1439575,0.0043825,0.001,23.9275025,420.16
20.685,106.5497,1,0.018063135,2838.61654,1028.257738,20.78934202,12.7142847,2.77346633,1.8492579,102.7002204,1531.544493,1426.751692,506.8493533,193.6971772,26.57,65354.67,1031.38,1216.09,126.84,48479.64,4.39,5.85,31.984008,79.2157125,0.006005,0.004065,28.649845,415.205
20.6214,106.5461,1,0.22529697,2808.593979,1214.387983,16.94698025,29.62285052,0.822087001,4.765010817,874.6463895,1493.848316,1980.596173,279.4241001,776.0830007,27.01,61186.91,379.26,1504.52,272.08,41764.86,4.72,4.29,27.08645677,78.920705,0.00623,0.00378,28.8012525,415.205
20.5283,106.4947,1,0.09349053,3000.973105,1088.641165,24.60867214,16.63858834,2.204680027,2.524979727,351.8704569,1660.916914,1416.874637,372.8539804,515.4326683,10.1,20089.68,857.0,588.03,139.07,14620.83,4.18,5.07,9.6,79.0133425,0.0065875,0.0034525,28.884195,415.205
20.4528,106.3861,1,0.092135526,2953.457855,1125.274821,31.67302149,18.07809483,2.771612918,1.065276836,158.1099701,909.4885014,1446.005237,892.4139072,380.0998897,23.81,59466.66,380.85,1042.88,325.99,40534.14,4.2,5.46,20.2779722,77.90159,0.0062525,0.003545,28.804695,415.205
20.4081,106.4356,1,0.047259406,3110.354105,1173.044828,20.26149701,25.42776532,2.807294901,1.954715472,993.7511991,1418.178758,1266.169372,474.5478361,1072.485293,21.37,62626.37,593.68,1128.53,225.66,39431.24,4.26,8.19,32.48,77.845825,0.00658,0.0032175,28.83842,415.205
20.4358,106.4183,1,0.083926199,3000.561044,1178.497211,25.27169379,16.71228739,1.777851788,2.4791809,883.4604007,1652.334468,1279.256488,757.6591263,1027.609791,19.67,60520.42,463.06,1062.55,378.69,38468.36,4.71,7.02,26.64,77.845825,0.00658,0.0032175,28.83842,415.205
20.4214,106.4736,1,0.140883644,2780.343305,1080.228639,21.41718421,15.34107138,0.603748532,2.430532752,508.1651403,1749.871007,1077.023758,472.8043966,515.6310702,20.19,63105.27,338.08,1080.89,650.35,40334.88,4.7,6.435,21.93122751,79.120425,0.0067075,0.003185,28.8765025,415.205
20.3586,106.5447,1,0.149449072,3044.578096,928.2319726,29.87945708,18.77943494,1.112396581,3.486790143,794.2089541,1721.381151,1555.878497,640.0929455,663.6444561,23.15,68072.31,421.7,1014.22,613.91,44018.5,5.35,7.215,43.86683995,79.120425,0.0067075,0.003185,28.8765025,415.205
20.2986,106.4794,1,0.136007946,2842.80424,1286.713938,20.40011395,18.99016279,0.940084674,4.740549261,593.5970662,1356.716336,1545.007121,549.3573885,552.7392765,40.08,75694.15,602.34,1059.8,408.11,47042.32,4.85,7.41,20.20989505,79.059435,0.006785,0.0029,28.85685,415.205
20.3708,106.4486,1,0.092932663,3151.076579,1201.012424,19.95724695,17.46939125,0.811504438,2.530938132,739.5201089,1413.495446,1282.779775,534.5793685,996.1083564,20.05,61615.87,431.48,1216.5,274.18,36804.38,4.25,7.605,19.21423573,77.845825,0.00658,0.0032175,28.83842,415.205
20.3528,106.3297,1,0.043929339,2828.939301,1315.715131,23.17913711,17.78540501,1.75981853,1.524400381,423.9810616,1220.920299,1477.718447,905.8613996,897.5786223,24.37,72128.15,297.82,992.45,390.88,45381.37,4.72,7.02,25.26989204,76.86491,0.0063975,0.0033175,28.774515,415.205
20.2375,106.3342,1,0.235402374,2983.853054,1238.138641,19.00287689,33.37407246,0.595677075,5.230111228,263.1536623,2115.128909,1140.647702,285.5138581,463.853624,18.22,89634.27,750.44,1119.16,405.5,52413.56,4.12,7.41,23.54822589,81.1158075,0.0071,0.0068325,28.84804,415.205
20.1839,106.1744,1,0.365193227,2984.613258,1221.452804,28.37467039,39.11419392,1.363552457,4.685504868,1133.561091,1777.516611,1492.588622,742.1300227,853.0883474,20.1,87707.0,432.3,924.76,435.46,53809.34,4.72,7.02,33.77635655,77.59577,0.00681,0.0033625,28.7948725,415.205
21.2482,105.8028,0,0.131614004,1596.18268,1171.040775,25.31380251,17.39837831,5.033852976,0.261365187,70.29833626,579.1231371,1476.411328,1706.103476,195.9078587,3.74,18782.46,256.07,571.51,110.22,9223.25,4.34,2.73,8.259174083,79.774885,0.003735,0.002,23.8992475,420.16
21.266,106.0876,0,0.130567372,2862.931989,896.7985224,22.15849084,15.35396867,2.742577406,1.863832636,91.04748633,1489.868611,1413.908781,648.7262723,227.7594494,2.73,13849.23,370.74,578.61,92.17,7267.01,4.63,4.875,7.797660702,78.711935,0.0036275,0.002,23.74926,420.16
21.3906,106.113,0,0.205283571,2738.600587,954.1935273,15.91156509,21.77380595,1.03383045,2.541412645,108.2504268,2044.341365,1316.35527,348.5612433,306.7939862,2.86,20730.77,390.16,665.32,64.36,10439.84,4.78,6.825,7.097161136,79.09666,0.003715,0.002,23.5187575,420.16
21.4072,105.9808,0,0.142785091,2830.363042,998.9106347,13.40309035,19.48073965,1.162071153,1.708664138,214.6968442,1924.588643,1422.382239,164.4210041,338.8813303,3.72,24230.45,269.25,580.34,89.24,9342.58,4.28,3.705,14.51854815,79.5296825,0.00366,0.002,23.58327,420.16
21.4634,105.9449,0,0.195227137,2596.625464,916.7062236,20.80112585,16.71353013,1.933719023,5.18264626,361.722869,2077.371483,1363.112856,869.7470371,823.8093616,12.89,55945.25,426.19,854.55,224.5,30282.31,4.03,7.995,17.82,80.925205,0.003435,0.002,23.39632,420.16
21.442,106.0184,0,0.10980831,2603.899761,818.5186984,24.38177109,18.41714977,1.234374919,1.136485324,161.5802095,1485.163024,1629.27648,661.4761681,306.9853264,2.15,13675.64,228.51,756.53,38.76,4587.26,4.95,5.46,10.1989801,79.5296825,0.00366,0.002,23.58327,420.16
21.4441,106.1117,0,0.127124358,2869.784478,1120.303947,23.21895081,22.39318727,1.650779104,1.773315575,383.1851336,2316.407952,2162.943224,1103.843539,1070.224124,3.1,19600.8,240.58,540.86,86.97,11759.63,4.18,5.655,10.67893211,79.09666,0.003715,0.002,23.5187575,420.16
21.4262,106.2183,0,0.162620335,2555.905703,911.9096444,12.91966004,17.47541098,0.780012466,2.761986568,184.1327484,2413.555659,1387.846742,175.1115273,384.2259826,5.83,28371.82,419.46,699.71,88.74,19628.05,5.28,5.655,13.29335332,79.3588425,0.0037775,0.002,23.4396625,420.16
21.3416,106.3348,0,0.24510558,2944.657024,1038.447963,18.88719654,22.99381828,3.122750537,3.704712111,224.7663818,2381.465594,1784.436373,700.0088838,559.2831086,2.74,12468.01,267.44,466.36,42.31,11022.17,4.7,2.925,8.696521391,79.2615525,0.003785,0.002,23.58175,420.16
21.0387,107.0207,0,0.209407041,3014.842489,1020.802661,17.33534054,16.86024366,1.945099755,1.628872572,142.6442411,2221.087273,2030.476954,555.1995097,278.0392961,2.87,19338.48,202.68,607.02,18.81,3798.12,4.16,4.875,10.19796041,79.6083675,0.0089075,0.0011525,22.5950325,420.16
21.0033,106.8716,0,0.112539438,2156.865661,1023.3683,20.05206691,15.89712827,0.534384654,2.759593194,61.08344901,768.721433,1832.167884,674.6561696,243.4654474,5.88,26404.14,144.98,725.21,40.16,6219.94,4.08,6.24,12.65367316,78.84429,0.00346,0.00105,23.4515125,420.16
20.9723,106.8238,0,0.15827965,2414.409035,905.2361369,10.27244557,20.1162574,0.802707477,1.348835969,162.8140887,2041.953993,1138.665313,581.3796094,458.6640551,19.47,45878.78,289.49,3833.38,88.24,28698.61,2.78,9.75,15.39230385,80.981075,0.00346,0.001,23.4515125,420.16
20.9107,106.8001,0,0.259344011,3067.875116,1002.051117,20.66703486,16.9983041,2.313287281,1.947493808,121.7746702,1259.671196,1890.69285,926.7313831,375.6625427,12.39,51453.28,344.85,962.94,122.51,30553.62,4.3,7.215,21.55568886,78.84429,0.00346,0.00105,23.4515125,420.16
21.1465,107.3599,0,0.0780336,2761.425428,901.8448561,23.09608249,18.55730972,1.812301392,0.561094801,84.93554484,1641.5935,1170.786618,573.8872659,336.6580059,3.9,58323.53,427.1,803.08,55.72,20168.47,3.89,9.165,22.08674795,82.40721,0.00938,0.001,22.385495,420.16
21.3145,107.3665,0,0.20469735,3191.197432,1046.556918,19.50798949,19.81035193,0.681050216,1.073105931,77.95162951,1455.980587,1140.947371,415.7058874,749.1189092,5.01,69309.0,232.44,958.52,171.3,32202.93,3.74,6.24,18.45815418,81.622945,0.00885,0.0010925,22.272775,420.16
21.3264,107.4893,0,0.195359432,2706.299057,1093.967131,19.12547147,17.81689021,0.619224433,1.402994841,290.9678826,1401.922097,1279.777201,294.2935157,636.169825,4.04,24564.33,167.98,750.6,155.18,11357.1,3.94,6.825,13.59592122,82.729065,0.0081475,0.001305,21.73946,420.16
21.3292,107.6081,0,0.16825823,2867.538814,983.9221476,15.09730327,15.94946278,2.132874399,1.300513105,235.2806704,1644.331236,1288.190893,377.7594968,285.9258568,3.04,21649.61,411.14,1047.38,118.83,6608.24,4.69,12.09,9.096361455,83.164305,0.0068675,0.0013175,21.9328975,420.16
21.4708,108.0011,0,0.281214459,3015.233723,1105.098703,13.66887268,20.23815166,2.334067743,3.280619829,136.9824782,2093.538043,1758.500422,203.9013693,413.9827501,6.14,19713.27,193.67,1118.54,133.67,11416.21,3.61,11.388,9.798040392,83.7498175,0.003715,0.00137,21.9729025,420.16
21.5361,107.8541,0,0.01265544,2975.7155,1472.51047,15.32663949,23.02105599,0.904369926,0.334181384,33.52102596,2165.955704,3330.134218,175.1649243,357.0440699,1.23,8262.98,153.37,588.77,40.12,1950.84,3.88,5.382,3.378986304,83.7498175,0.003715,0.00137,21.9729025,420.16
21.4706,107.764,0,0.214914067,3158.936009,1246.036799,10.30141284,21.82003692,0.302771653,3.122024291,468.7494301,2437.935206,1697.994,75.39159268,550.1645212,3.49,24644.43,402.97,606.41,165.95,9786.96,4.23,8.502,9.73805239,83.129745,0.0037025,0.0012725,21.767415,420.16
21.4587,107.6974,0,0.142839003,2933.240145,1173.503074,16.35834967,17.45819227,1.515103837,0.348853203,123.5159971,1520.069849,1528.756068,159.9967044,469.7374689,2.49,26132.54,377.97,814.52,162.95,5717.53,4.04,8.424,6.618676265,83.7422775,0.0037025,0.001,21.767415,420.16
14.4834,109.0335,1,0.195141472,3236.748554,1085.395006,36.11691175,19.00610615,2.220730166,1.012000212,212.3837982,2209.238654,1400.383995,1008.771077,1027.17028,10.73,96312.78,483.96,794.47,438.15,55930.65,4.13,8.502,24.33756624,83.623555,0.005785,0.002,27.933835,418.705
14.1971,109.048,1,0.133539023,3385.633505,1132.881898,23.76334832,20.11156618,2.073008966,0.389794216,66.49909301,2011.846215,1520.620157,515.1119393,488.1242389,2.57,51851.09,205.45,795.26,426.83,31478.83,4.63,4.914,18.33633273,77.61374,0.006525,0.002,28.3167525,418.705
10.5168,107.3925,1,0.035250856,2892.002451,953.3144878,19.89023248,18.31773507,2.699076674,0.128235488,63.76612859,1449.330997,997.4731771,579.1657993,346.3825379,4.71,104216.91,425.69,733.07,579.3,57261.59,4.29,10.53,31.87362527,83.9230625,0.0051175,0.004575,27.74698,418.705
11.0902,108.1314,1,0.509928423,2941.149814,957.3426353,25.9078157,23.27725408,1.959753288,12.06518504,332.5365318,1887.10467,2150.142906,619.3527009,831.2327606,24.63,37937.82,232.13,581.7,285.76,28250.89,4.32,5.59,16.91661668,80.7659775,0.005355,0.004,27.2596475,418.705
11.257,108.5341,1,0.431520855,3484.992295,1141.98451,20.79545685,11.5367656,0.939515073,5.259232767,289.9380769,805.0648335,1494.362942,1034.517369,476.5474892,4.03,100378.58,412.01,660.33,559.49,55620.29,5.63,4.16,13.85168899,79.606885,0.008395,0.003,27.2782825,418.705
11.5043,108.9158,1,0.277718833,4118.046835,1114.92554,22.10924975,14.86446733,2.72140618,1.575297706,73.51145051,1457.412993,1515.030364,765.5403857,345.8796975,2.18,37768.33,179.59,803.08,327.33,24575.55,5.7,4.55,16.07678464,79.2314875,0.005595,0.002,27.94082,418.705
11.6255,108.9916,1,0.422515562,4168.087791,1206.573598,19.6304427,11.37534749,0.845351406,8.058323815,242.9663761,1488.854515,1374.843585,370.5390941,1347.518506,6.4,28179.35,147.28,722.47,118.16,10674.98,4.12,9.36,14.73557933,78.6685675,0.0053175,0.002,28.3206,418.705
11.6668,109.0249,1,0.502703318,4360.796762,1389.931728,14.9568315,12.19347414,0.297959376,3.778575149,21.52074309,1372.704314,1397.107063,180.4975111,200.340723,5.69,24591.32,169.45,904.85,167.43,11096.94,4.37,11.7,15.38768985,78.6664025,0.0107625,0.003,27.403255,418.705
11.7571,109.0706,1,0.238438921,3018.379284,1193.32292,21.65485547,13.49305172,0.58332354,1.411891873,50.80540292,730.9295868,1055.208168,852.7809968,355.6720821,2.22,21086.92,76.89,705.21,299.86,7878.77,3.92,4.29,10.21183054,80.0206475,0.012955,0.002,27.60479,418.705
12.1055,109.1184,1,0.145183101,3817.118377,1163.122452,20.16908346,14.42619884,2.707399548,1.957386043,105.8860845,1927.822121,1382.854969,589.5242416,407.5446547,4.76,34615.8,143.07,553.67,102.15,8705.12,3.92,4.81,15.13697261,82.7407975,0.0101325,0.003,27.5813925,418.705
12.2897,109.1567,1,0.134289203,3571.706658,1134.029685,23.60062896,13.11305337,2.428244925,2.471521253,22.87734577,1219.497023,988.9443032,814.3591108,179.8633943,21.88,76752.39,288.78,1121.02,404.07,36453.59,4.36,7.15,28.34866054,76.8187375,0.01222,0.002965,27.8743825,418.705
12.4405,109.1127,1,0.233534236,4112.709293,1237.512693,19.39062249,8.707457598,1.363729765,5.830865295,361.605967,1548.047173,1717.381838,885.476512,561.1662105,10.5,35164.65,103.11,811.33,324.99,15219.63,4.11,9.23,21.01898102,81.761595,0.006395,0.003,27.6312225,418.705
12.5721,109.1728,1,0.142015233,3172.007461,1129.937862,23.45560294,13.43875966,1.885462163,2.304490484,82.59308384,1740.401318,1448.237792,998.4889443,711.6354222,4.26,20367.33,92.56,507.53,87.77,12407.03,3.54,5.07,15.93203398,76.3285825,0.0071025,0.00253,28.517885,418.705
12.9043,109.3706,1,0.058086112,3283.009846,1048.931544,25.96146199,13.5876904,1.587310846,0.022686865,146.8378693,669.1090628,799.5791966,590.0121961,268.0566809,1.78,29984.31,106.63,621.94,113.53,7387.45,5.99,7.28,11.26985713,80.20404,0.0058675,0.0012625,27.9016275,418.705
13.3327,109.2527,1,0.140656148,3580.679565,1275.299778,17.59321854,29.77460188,0.988818469,0.182533336,5.644588602,1197.286957,995.5029454,305.309466,525.89608,1.56,22732.09,193.15,791.79,123.99,7224.25,4.02,7.28,14.97101739,74.264245,0.0063025,0.001535,28.63658,418.705
14.1265,109.152,1,0.075090498,3806.791919,1591.300004,15.66145464,19.08442051,2.651446839,1.043744198,457.2394951,2377.707572,3437.268873,346.0710618,585.1491157,2.67,42084.37,288.03,1021.47,156.84,13327.39,4.25,10.66,18.8886668,78.829115,0.007115,0.001,28.9890175,418.705
14.0796,109.0631,1,0.061065267,3585.92134,1176.498888,28.14456538,14.24875976,0.623596738,0.220012003,97.62607977,1692.114899,1277.220643,1149.052476,482.5618423,1.37,32276.87,145.08,715.31,187.05,10333.57,4.23,7.28,16.69332267,78.0326125,0.00699,0.002,28.77573,418.705
14.3813,109.023,1,0.075121886,3446.690995,1102.890683,20.87141766,14.95367024,1.378977844,0.21404672,15.19234093,2063.497408,1029.923616,475.7120463,649.3632837,2.65,22905.75,203.76,553.49,137.91,28890.46,4.05,7.15,15.80261712,81.7960225,0.0062675,0.002,28.367085,418.705
14.5508,109.0491,1,0.062560373,3748.350299,1287.842062,23.01075167,18.47565295,3.083791965,0.039611747,78.58803991,1653.55408,1821.337215,501.0424598,456.7882911,4.84,87422.6,380.17,967.78,219.08,49945.66,3.92,10.27,34.45655434,84.3910325,0.005615,0.002,27.64824,418.705
14.7204,109.0344,1,0.064174704,3537.709427,1280.046954,20.4754738,16.24302965,0.38330944,0.068675009,176.3020272,1287.543459,1241.406363,598.7311027,636.5455218,1.6,30774.75,164.3,535.2,214.24,15850.54,4.77,5.98,16.03038177,84.18979,0.0059275,0.002,27.8963625,418.705
14.835,108.9563,1,0.156017481,3089.066573,1239.008936,16.47517146,19.95453339,2.00418261,0.252006111,74.52079039,1071.928184,1050.860277,317.2072651,361.0900381,2.97,48802.84,198.79,661.42,207.17,16371.33,3.9,8.06,14.66679988,76.9644775,0.006005,0.0020825,28.38805,418.705
14.9791,108.8859,1,0.114052074,3590.61223,1226.763801,19.38271782,22.52721779,2.12052587,0.205457564,104.737576,1567.842953,1349.001195,675.1458264,510.8075555,2.92,50791.71,197.61,582.85,286.33,28132.6,4.31,5.46,20.12,81.440955,0.005815,0.002,29.503285,418.705
15.2823,108.7737,1,0.138845694,3694.925249,1388.385415,15.44784098,26.02758803,0.429380708,0.412438147,143.2594426,2406.121918,2210.637889,302.3260855,801.19519,1.34,12096.52,56.66,374.15,29.26,3186.23,3.89,5.98,7.654641751,80.6712375,0.00547,0.002,29.9032225,418.705
15.9717,108.1675,1,0.221192139,3437.83242,1504.063288,20.23130052,23.63315134,0.388006461,3.782901035,26.206214,2403.409998,1990.089667,413.1684375,571.3465743,11.37,67249.78,247.6,721.95,272.48,30301.9,3.68,7.15,26.43884892,84.92068,0.00567,0.002,29.30155,418.705
14.8914,108.9422,0,0.037944812,899.9372904,158.2329563,4.22280307,12.95686706,0.294283847,0.760304351,11.23218621,230.1255336,125.5689112,28.85227705,160.6018877,2.368951,23939.85485,143.3093594,54.12971687,23.55198739,26339.11626,3.91,5.915,16.39344262,85.2168925,0.0043125,0.0028175,29.72848,423.08
14.5503,109.0494,0,0.064571683,1056.782575,237.4319948,5.013572134,13.76216438,0.98270151,0.107696512,23.20776492,179.2659948,160.1900794,75.23232513,145.4695014,2.069031956,28954.11661,160.9890104,48.08731414,29.10683945,31854.83158,4.09,4.506666667,34.45655434,85.9730225,0.0045375,0.002605,28.3915625,423.08
12.9033,109.3711,0,0.022554063,978.7938478,175.3666054,3.96842765,4.753293472,0.042613278,0.074628232,21.05780704,102.6034997,103.0061113,126.9305382,116.9978903,1.669300642,41786.74191,107.8694383,35.64678048,52.99767584,45970.75057,3.75,5.308333333,11.26985713,85.9812425,0.0051175,0.00252,24.651715,423.08
12.6294,109.1831,0,0.093852899,769.568693,180.9181707,4.526270135,2.745532153,0.066372799,1.388345838,36.77156596,466.9445614,163.7832577,233.1800642,260.2288653,3.577256214,15148.78958,36.39674102,31.94124485,30.83166234,16669.0933,3.97,2.253333333,10.16949153,82.9872675,0.0056125,0.0013225,24.76653,423.08
12.5719,109.1728,0,0.090753681,896.0856391,248.7103399,4.512466948,2.587407112,0.357361397,0.666608419,36.6041575,799.9398339,162.0011893,254.6052036,255.183807,1.553181787,10039.71552,52.68398577,31.77252252,17.75834094,11049.08318,3.73,2.535,15.93203398,82.9872675,0.0056125,0.0013225,24.76653,423.08
12.4397,109.1139,0,0.133241432,937.9946769,257.4039112,4.372597367,5.112741545,0.218773067,4.827750797,31.84237817,175.7994095,187.4309924,249.5232105,182.3954704,8.978211861,27532.62084,34.61525024,46.65951652,145.8541887,30291.26481,4.1,2.73,21.01898102,80.9350225,0.0053275,0.0009675,28.2514275,423.08
12.1058,109.1217,0,0.08169897,863.4250425,181.2910879,5.40384177,1.626103258,0.308256132,1.883759394,16.11655488,277.4153546,89.31128936,359.5575303,101.6147151,2.724100967,24603.3903,137.0071098,72.33982594,56.82531502,27069.07776,3.81,3.856666667,15.13697261,81.928985,0.008895,0.001305,28.0605125,423.08
11.5403,108.9403,0,0.085301219,925.8605638,183.2810457,3.712828948,7.160659547,0.856732318,1.798038114,34.74383815,454.5516372,179.6148688,207.6366359,112.9339782,2.478766713,16140.84143,60.00587344,61.27025024,61.23878985,17760.22717,4.04,3.575,13.52657005,72.4124525,0.0062825,0.00023,25.46984,423.08
11.0008,108.1181,0,0.231683565,705.7569072,222.5033087,2.884553799,3.712209015,0.012270874,4.03711314,55.80802093,37.97074435,228.0944503,8.380332656,70.74730126,3.205831551,11195.90085,19.50033618,126.2598791,4.244880398,12320.87105,4.85,2.535,34.5971564,65.5401075,0.007,0.0001075,26.3104175,423.08
11.09,108.1317,0,0.115141031,934.3039299,206.4913074,5.179127614,6.103748252,0.396861715,6.264729588,67.88878021,453.4302508,61.68068875,106.9695752,138.7809129,7.337492306,16586.9006,99.76325013,45.26398472,66.16874051,18250.91991,4.71,2.409333333,16.91661668,65.5401075,0.007,0.0001075,26.6129075,423.08
10.76916,105.35875,1,0.077564743,682.5855785,160.9575481,8.778823025,3.420839728,1.235165007,0.521389651,307.1402868,365.9315289,204.9406851,264.6270757,338.6559103,7.431933181,50343.75903,252.9444696,380.651205,89.03259262,55383.5561,4.28,12.896,5.27256479,72.63071,0.00649,0.00538,27.9547975,417.5325
10.65651,105.39851,1,0.095884945,658.424749,180.0354734,6.409320234,2.882272003,1.21935167,0.511730209,162.9058682,282.359194,156.2116206,166.4546751,254.6427362,9.624603309,41746.88545,203.58648,169.5778869,159.564573,45926.99156,4.11,11.336,8.933454877,73.29988,0.00631,0.005575,27.87813,417.5325
10.71194,105.53962,1,0.066137915,682.4741274,206.9003668,6.893418052,0.593338013,1.065790961,0.560853072,261.7638417,386.7209553,200.6388731,272.3560713,310.9601418,5.863647128,35352.48278,277.9532366,423.1131235,4.874340651,38893.00868,4.14,13.26,9.195402299,73.09788,0.0065425,0.00561,27.888765,417.5325
10.1057,105.8947,0,0.077193975,3492.668018,1380.825258,25.27887513,14.98674921,1.765805322,0.604537528,579.7102324,932.58476,932.58476,770.6619173,372.8540833,7.19,63416.64,277.92,1379.08,68.1,14949.63,4.22,15.34,33.64990503,85.54206,0.0040075,0.003,25.6435025,418.945
10.0717,105.928,0,0.082063253,3479.866772,1376.26468,16.47793357,14.08122167,1.619052838,0.747092154,254.2202011,929.5924099,929.5924099,727.4434384,210.6157873,7.54,63987.61,273.08,1656.03,76.28,14477.76,4.45,15.34,26.08956417,85.54206,0.0040075,0.003,25.6435025,418.945
10.0734,105.9922,0,0.053593036,3530.254181,1328.10787,18.46353817,19.97187823,1.716096384,0.566369673,222.2152707,1048.217746,1048.217746,243.0041529,272.4969623,6.26,60583.45,287.47,1277.52,73.58,15193.06,3.99,11.05,30.68772491,86.133535,0.0049925,0.003,25.6161575,418.945
10.1424,106.0217,0,0.01006681,3629.969293,1608.428148,20.76554417,19.48496297,2.486226284,0.522102228,401.6120973,2134.969092,2134.969092,795.196091,330.2064517,8.66,65727.2,391.81,2018.68,76.89,14064.15,4.98,17.68,37.19256149,86.133535,0.0049925,0.003,25.6161575,418.945
10.0753,106.1705,0,0.157428695,3232.971141,1179.099374,16.39741354,19.92231235,1.023803217,4.091791763,493.4537997,1555.88471,1555.88471,567.6924557,433.1486225,10.65,64198.97,490.1,961.32,181.56,30261.21,4.38,9.49,15.79526142,87.05292,0.005285,0.004,25.610285,418.945
10.1243,106.5648,0,0.127282518,3157.27965,1178.19552,11.88541337,25.71253133,0.334038706,1.725879107,441.2049646,1150.753409,1150.753409,233.4231997,913.1168718,12.1,70568.05,337.38,1348.78,88.22,23007.43,4.15,14.04,36.81790925,85.65213,0.00405,0.004,26.028245,418.945
10.1073,106.6354,0,0.326586095,3301.531678,1250.865091,17.71749245,19.29220989,2.455389638,5.117907866,240.3116303,839.6410258,839.6410258,318.3092699,413.7815135,16.03,60279.5,431.16,1186.9,155.25,39052.94,3.88,23.01,38.97220556,85.65213,0.00405,0.004,26.028245,418.945
9.9736,106.2253,0,0.063639752,3755.064858,1413.515578,27.11261427,25.79323289,2.295892718,1.540690456,136.2343648,1276.649448,1276.649448,665.3296163,185.2070208,9.32,87630.05,444.07,1191.53,81.99,21531.93,4.31,18.85,41.29522287,86.775035,0.00665,0.004,25.65272,418.945
9.9245,106.2263,0,0.087265315,3168.044563,1203.311381,16.61395634,20.98877433,1.256362863,1.898110706,267.6928694,1703.829883,1703.829883,286.1118648,263.9312648,9.13,56598.66,324.41,859.67,72.32,24821.92,3.97,6.24,45.79542046,86.4361225,0.0038925,0.004,25.6986975,418.945
